"Orthogroup"	"Kluyveromyces_marxianus_DMKU3_1042"	"Saccharomyces_cerevisiaeS288c"	"Scheffersomyces_stipitis_CBS6054"	"Schizosaccharomyces_pombe_972"
"OG0002096"	"W0TAJ5"	"P42844"	"A3LWI6"	"Q09759"
"OG0002097"	"W0TEM4"	"P40151"	"A3LXJ6"	"O13984"
"OG0002098"	"W0T5T6"	"P40032"	"A3GF88"	"Q11120"
"OG0002099"	"W0TDW2"	"P53538"	"A3LQU1"	"O42868"
"OG0002100"	"W0TGH2"	"P53959"	"A3LT37"	"O94677"
"OG0002101"	"W0TC74"	"P54837"	"A3LQ17"	"O13946"
"OG0002102"	"W0T2W9"	"Q12040"	"A3GFD4"	"O94461"
"OG0002104"	"W0TGH7"	"Q06549"	"A3GEY6"	"Q09190"
"OG0002105"	"W0TBQ0"	"P25338"	"A3LRN5"	"O13737"
"OG0002106"	"W0T5R3"	"P43535"	"A3GFD8"	"O59672"
"OG0002107"	"W0TD99"	"P46969"	"A3M0L9"	"O14105"
"OG0002108"	"W0THS3"	"P38088"	"A3GFY3"	"Q10179"
"OG0002109"	"W0T980"	"Q12452"	"A3LXN4"	"O74732"
"OG0002110"	"W0T843"	"P25631"	"A3LYB7"	"Q9UU77"
"OG0002112"	"W0T5N0"	"P39990"	"A3GHK4"	"O74690"
"OG0002113"	"W0T7Q8"	"P53981"	"A3LYD1"	"Q9P6N2"
"OG0002114"	"W0T8A3"	"Q04935"	"A3LWJ1"	"G2TRP9"
"OG0002115"	"W0TDE4"	"Q03201"	"A3GEX3"	"O60186"
"OG0002117"	"W0TFS4"	"Q06668"	"A3LTN7"	"O43033"
"OG0002118"	"W0T3I6"	"P28263"	"A3LRC8"	"Q9P7R4"
"OG0002119"	"W0T5H3"	"P25648"	"A3GF47"	"Q9P6L8"
"OG0002121"	"W0T742"	"Q99216"	"A3GI99"	"O14044"
"OG0002122"	"W0T8A5"	"Q03290"	"A3LZ78"	"O94684"
"OG0002123"	"W0T632"	"P49960"	"A3LV94"	"Q9USY2"
"OG0002124"	"W0TA85"	"Q04183"	"A3GI78"	"O14251"
"OG0002125"	"W0T403"	"P40099"	"A3LUI4"	"Q9P7W2"
"OG0002126"	"W0T302"	"P27680"	"A3LV45"	"O74421"
"OG0002127"	"W0TAX9"	"Q12283"	"A3LP92"	"O13698"
"OG0002128"	"W0TG54"	"Q06835"	"A3LVZ2"	"Q9UTB8"
"OG0002129"	"W0TGK3"	"P40161"	"A3LUQ9"	"Q92348"
"OG0002130"	"W0T677"	"P54861"	"A3LNY6"	"Q09748"
"OG0002131"	"W0TGI6"	"Q03503"	"A3GG95"	"O74311"
"OG0002133"	"W0TE90"	"Q12383"	"A3LXS6"	"Q9UTH1"
"OG0002134"	"W0TFJ4"	"Q12277"	"A3LS49"	"O60124"
"OG0002135"	"W0TK77"	"Q04372"	"A3GGA4"	"Q9Y7T1"
"OG0002136"	"W0T704"	"P06773"	"A3GGU7"	"O43012"
"OG0002137"	"W0TD43"	"P21304"	"A3GGB8"	"Q9P775"
"OG0002138"	"W0TG78"	"P32939"	"A3LTR3"	"O94655"
"OG0002139"	"W0TDL8"	"P33333"	"A3LUD6"	"Q9US20"
"OG0002140"	"W0TDH2"	"P33317"	"A3GFI7"	"Q9P6Q5"
"OG0002141"	"W0TIS0"	"P40527"	"A3GGR7"	"Q10309"
"OG0002142"	"W0TAE0"	"Q12532"	"A3LV82"	"Q9USN8"
"OG0002143"	"W0TB75"	"P32875"	"A3GGJ5"	"O13642"
"OG0002144"	"W0T5J0"	"P40343"	"A3LX75"	"O13821"
"OG0002145"	"W0T4C3"	"P20051"	"A3LVA3"	"Q9UTI0"
"OG0002146"	"W0T7G1"	"P07143"	"A3GG59"	"O59680"
"OG0002147"	"W0T794"	"Q12165"	"A3GIB3"	"Q9P6R6"
"OG0002148"	"W0TCL0"	"P50077"	"A3GFK3"	"O14234"
"OG0002150"	"W0T9Y2"	"P40050"	"A3LW58"	"O60142"
"OG0002151"	"W0T8M0"	"P15179"	"A3LXG1"	"O94242"
"OG0002152"	"W0TC71"	"P35197"	"A3LR74"	"O94601"
"OG0002153"	"W0TG07"	"P40345"	"A3LX86"	"O94680"
"OG0002154"	"W0T9X2"	"P26754"	"A3LYC8"	"Q92373"
"OG0002155"	"W0TEX3"	"P36101"	"A3LMZ4"	"O13861"
"OG0002156"	"W0TCR8"	"P21242"	"A3LY31"	"O59770"
"OG0002159"	"W0TAY5"	"Q08548"	"A3LYF5"	"O42916"
"OG0002160"	"W0T4P3"	"P53904"	"A3LR02"	"Q10235"
"OG0002161"	"W0T752"	"P53146"	"A3LT73"	"O13785"
"OG0002163"	"W0T7E2"	"P35996"	"A3LWK9"	"O94292"
"OG0002164"	"W0T6J2"	"P40015"	"A3LY15"	"O74369"
"OG0002165"	"W0TFW6"	"P09624"	"A3LYY5"	"O00087"
"OG0002166"	"W0TAG0"	"P16120"	"A3LVC4"	"Q42598"
"OG0002167"	"W0T6V4"	"Q06217"	"A3LW18"	"O14036"
"OG0002169"	"W0TBB3"	"P40367"	"A3GG07"	"Q09782"
"OG0002170"	"W0TJX5"	"P53633"	"A3LQI8"	"Q9UUN5"
"OG0002171"	"W0TCX4"	"P22138"	"A3LWA8"	"Q9P7X8"
"OG0002172"	"W0T8K2"	"P46948"	"A3GGM6"	"O42872"
"OG0002173"	"W0TE81"	"Q02159"	"A3LS38"	"O00102"
"OG0002174"	"W0T289"	"P25566"	"A3GGS2"	"Q9Y7K1"
"OG0002175"	"W0T8A1"	"P06106"	"A3LST3"	"O13326"
"OG0002176"	"W0TC50"	"P35187"	"A3LYJ6"	"Q09811"
"OG0002177"	"W0T4W4"	"P38873"	"A3GFX3"	"P87141"
"OG0002178"	"W0TFH5"	"Q06508"	"A3LXE8"	"Q9US27"
"OG0002179"	"W0TA23"	"P25847"	"A3LZN1"	"O74773"
"OG0002180"	"W0TFR9"	"P41814"	"A3M090"	"Q9HGL4"
"OG0002181"	"W0T6Z2"	"P05750"	"A3LP59"	"O60128"
"OG0002182"	"W0TC26"	"P32494"	"A3LXK0"	"Q9USU8"
"OG0002183"	"W0TCN2"	"P38812"	"A3LV06"	"Q9Y7U3"
"OG0002184"	"W0TEU7"	"Q12052"	"A3LT64"	"Q09814"
"OG0002185"	"W0TFW3"	"P53933"	"A3LP16"	"Q9HGP1"
"OG0002186"	"W0T8H4"	"P36039"	"A3LWJ0"	"Q9P787"
"OG0002188"	"W0TCR6"	"P07264"	"A3GH13"	"O14289"
"OG0002189"	"W0TG33"	"Q12483"	"A3LX04"	"O94663"
"OG0002190"	"W0TAX7"	"Q12090"	"A3GHV0"	"Q9P7H2"
"OG0002191"	"W0T9N2"	"Q12287"	"A3LN19"	"Q9P7Z7"
"OG0002192"	"W0T724"	"Q08096"	"A3LYF2"	"Q09870"
"OG0002193"	"W0T8V5"	"Q03012"	"A3LXJ5"	"O74508"
"OG0002194"	"W0T3L7"	"P25588"	"A3LNJ7"	"Q9P7T4"
"OG0002195"	"W0TH92"	"Q12181"	"A3LMT4"	"O94613"
"OG0002196"	"W0TCQ7"	"P53178"	"A3LX82"	"O14190"
"OG0002197"	"W0TIM8"	"P37366"	"A3LRD0"	"P36613"
"OG0002198"	"W0TGR7"	"Q05123"	"A3LP52"	"Q9UTQ7"
"OG0002199"	"W0TAD7"	"P53070"	"A3LWW5"	"O13670"
"OG0002200"	"W0TEM6"	"P53927"	"A3LSC1"	"O74978"
"OG0002201"	"W0TBR8"	"P57743"	"A3LYZ0"	"Q9Y7M4"
"OG0002202"	"W0T8P1"	"P07244"	"A3LWV7"	"P20772"
"OG0002203"	"W0T589"	"Q03193"	"A3GEV6"	"Q10227"
"OG0002204"	"W0THH1"	"Q12093"	"A3GGU9"	"O13947"
"OG0002205"	"W0TIJ1"	"P47148"	"A3LPR1"	"O74758"
"OG0002206"	"W0TFP9"	"P53954"	"A3LTA7"	"O74878"
"OG0002209"	"W0TBS3"	"Q06672"	"A3LX70"	"Q9UUA9"
"OG0002210"	"W0T6Z8"	"Q08204"	"A3LQV2"	"O13710"
"OG0002211"	"W0TJB7"	"Q12408"	"A3M0G4"	"Q9C0X9"
"OG0002212"	"W0T6Q9"	"P25332"	"A3GI10"	"O60116"
"OG0002213"	"W0TGI1"	"P38254"	"A3GG98"	"Q10438"
"OG0002214"	"W0T8S7"	"P39008"	"A3LRK0"	"O74856"
"OG0002215"	"W0TAC9"	"P53072"	"A3LPJ0"	"P87151"
"OG0002216"	"W0T4V4"	"P38869"	"A3LRS5"	"Q1MTR8"
"OG0002217"	"W0T3N4"	"Q04430"	"A3LRL5"	"O74962"
"OG0002218"	"W0T9E7"	"Q04477"	"A3LRM9"	"Q9UST6"
"OG0002219"	"W0T7J8"	"P22215"	"A3LUU7"	"O94695"
"OG0002221"	"W0T3R3"	"Q06412"	"A3LXB3"	"Q9Y7U5"
"OG0002222"	"W0TEP0"	"Q08965"	"A3LUF6"	"O94653"
"OG0002223"	"W0TK37"	"Q12511"	"A3LZ31"	"O14189"
"OG0002224"	"W0TFV5"	"Q08230"	"A3GHR8"	"Q10440"
"OG0002225"	"W0T5N3"	"Q04868"	"A3LSZ0"	"O74385"
"OG0002226"	"W0T2B3"	"Q06287"	"A3LNK3"	"Q10107"
"OG0002227"	"W0T971"	"Q12743"	"A3GIB6"	"Q9Y7Y0"
"OG0002228"	"W0TA04"	"Q99181"	"A3LYC2"	"O14102"
"OG0002229"	"W0TCJ9"	"P41810"	"A3M067"	"Q9UUF7"
"OG0002230"	"W0T4D1"	"P25369"	"A3LU24"	"P87308"
"OG0002231"	"W0T3X2"	"P00958"	"A3LNS2"	"Q9UUF2"
"OG0002232"	"W0T2V1"	"Q04172"	"A3LNB6"	"Q9P6N3"
"OG0002233"	"W0TDA5"	"P36100"	"A3GHL9"	"Q9P3W1"
"OG0002234"	"W0T7K1"	"P23561"	"A3LRR0"	"P28829"
"OG0002235"	"W0TAJ7"	"P20447"	"A3LRW2"	"Q10202"
"OG0002236"	"W0TC75"	"Q06679"	"A3GHB2"	"O60161"
"OG0002237"	"W0T730"	"P07560"	"A3LV89"	"P17609"
"OG0002238"	"W0TCL8"	"P38994"	"A3LZY0"	"O13853"
"OG0002239"	"W0TD47"	"Q05779"	"A3GGY4"	"O13850"
"OG0002240"	"W0TFZ8"	"P54839"	"A3LS47"	"P54874"
"OG0002241"	"W0T5F2"	"P38995"	"A3LVL5"	"O59666"
"OG0002242"	"W0TDD3"	"P53193"	"A3LMY1"	"Q9UTL6"
"OG0002243"	"W0T2S6"	"P38633"	"A3LYM6"	"Q9USH1"
"OG0002244"	"W0TF05"	"P00445"	"A3LTJ0"	"P28758"
"OG0002245"	"W0TH09"	"Q04511"	"A3GG13"	"Q9P7W4"
"OG0002248"	"W0T917"	"Q03860"	"A3GEX6"	"O14223"
"OG0002249"	"W0TC11"	"Q05022"	"A3LTH8"	"O74835"
"OG0002250"	"W0TG01"	"P35691"	"A3LXS7"	"Q10344"
"OG0002251"	"W0T3E2"	"P04046"	"A3LWX2"	"P41390"
"OG0002252"	"W0TBG0"	"P06100"	"A3GFC4"	"P87240"
"OG0002254"	"W0TC96"	"Q04370"	"A3LN22"	"Q8TFH8"
"OG0002255"	"W0T6Z9"	"P53883"	"A3LZJ7"	"Q09100"
"OG0002256"	"W0T7E4"	"Q08422"	"A3LUM9"	"O94338"
"OG0002257"	"W0T749"	"P20436"	"A3LP63"	"Q92399"
"OG0002258"	"W0T3Z7"	"Q3E731"	"A3GI27"	"O14056"
"OG0002259"	"W0T6F6"	"Q12500"	"A3LPG1"	"O13943"
"OG0002260"	"W0TEL0"	"P39729"	"A3LPM3"	"Q9UT21"
"OG0002261"	"W0TA75"	"P47163"	"A3LMU9"	"O14118"
"OG0002262"	"W0TBC1"	"Q07825"	"A3LMX4"	"Q09795"
"OG0002263"	"W0TB69"	"Q06132"	"A3M0D6"	"O13971"
"OG0002264"	"W0TBR4"	"P53257"	"A3LVX1"	"O94370"
"OG0002265"	"W0T2P5"	"P33330"	"A3LW21"	"Q10349"
"OG0002266"	"W0TA99"	"Q12386"	"A3GFF1"	"Q9US07"
"OG0002267"	"W0T6X8"	"Q08232"	"A3LZT8"	"Q9UTK7"
"OG0002268"	"W0T931"	"P34252"	"A3LQS8"	"O14216"
"OG0002269"	"W0TBZ9"	"P33895"	"A3LZ64"	"Q10173"
"OG0002270"	"W0T6S3"	"Q00362"	"A3LRP2"	"Q12702"
"OG0002271"	"W0T7M0"	"P07342"	"A3LUG6"	"P36620"
"OG0002272"	"W0TEQ9"	"P35688"	"A3GH21"	"O43052"
"OG0002273"	"W0TE26"	"P06242"	"A3LNM7"	"Q12126"
"OG0002274"	"W0TE56"	"P40957"	"A3GI68"	"P87169"
"OG0002275"	"W0TAI7"	"P23639"	"A3LS43"	"O94579"
"OG0002276"	"W0T639"	"P53733"	"A3LSJ1"	"Q9US30"
"OG0002277"	"W0TBL5"	"P53037"	"A3LNS3"	"O14111"
"OG0002278"	"W0T4R3"	"P39682"	"A3LRM5"	"O74970"
"OG0002279"	"W0TDB5"	"P40555"	"A3GFM7"	"O94393"
"OG0002280"	"W0T886"	"P50108"	"A3LSS1"	"P78817"
"OG0002282"	"W0T9B8"	"P53065"	"A3M0L7"	"O42912"
"OG0002283"	"W0TAT1"	"Q12009"	"A3LS77"	"Q96WV1"
"OG0002284"	"W0TA98"	"P53165"	"A3LT97"	"O94397"
"OG0002286"	"W0TDP3"	"P04801"	"A3LWK8"	"P87144"
"OG0002287"	"W0TGZ0"	"P42941"	"A3LND7"	"O74382"
"OG0002288"	"W0TD68"	"P53201"	"A3GH16"	"O14308"
"OG0002289"	"W0TE63"	"Q02783"	"A3LV64"	"P87149"
"OG0002290"	"W0TCT0"	"P38987"	"A3LX68"	"P87027"
"OG0002291"	"W0T8F2"	"P43123"	"A3LVQ3"	"O94617"
"OG0002292"	"W0TAB9"	"P53549"	"A3M0A5"	"O74445"
"OG0002293"	"W0TDH8"	"P32496"	"A3LU02"	"P50524"
"OG0002294"	"W0TFD5"	"P48234"	"A3LY74"	"O74879"
"OG0002295"	"W0TF84"	"P31412"	"A3LTT7"	"Q9HDW6"
"OG0002296"	"W0TGZ9"	"Q3E829"	"A3GI84"	"O74896"
"OG0002297"	"W0TCQ4"	"P41920"	"A3GH31"	"Q09717"
"OG0002298"	"W0TIE6"	"P02557"	"A3LX42"	"P05219"
"OG0002299"	"W0T9F4"	"P38999"	"A3LQ43"	"O59711"
"OG0002302"	"W0TF16"	"P47048"	"A3GF67"	"O94730"
"OG0002303"	"W0TFG2"	"P38221"	"A3LVH0"	"Q9P381"
"OG0002304"	"W0T7Z4"	"P46683"	"A3LPD6"	"Q9HFE7"
"OG0002305"	"W0TJZ4"	"Q00245"	"A3LSZ8"	"O13928"
"OG0002306"	"W0TAU5"	"P22023"	"A3LUC6"	"Q09140"
"OG0002307"	"W0T4V6"	"P38123"	"A3LV62"	"O43017"
"OG0002308"	"W0T747"	"P07286"	"A3LVW8"	"P42881"
"OG0002309"	"W0TGD8"	"Q12524"	"A3LS19"	"Q92350"
"OG0002310"	"W0TAC2"	"Q99222"	"A3GHI4"	"O94674"
"OG0002311"	"W0T4T9"	"P22336"	"A3LMX2"	"Q92372"
"OG0002312"	"W0TED5"	"P41910"	"A3LTU7"	"O14109"
"OG0002313"	"W0TDS0"	"P00927"	"A3LW23"	"O94634"
"OG0002314"	"W0TA34"	"P54999"	"A3LVF3"	"O59734"
"OG0002315"	"W0TFM1"	"Q12071"	"A3LN20"	"O14093"
"OG0002316"	"W0TGY4"	"Q12178"	"A3LUZ5"	"O59834"
"OG0002317"	"W0T9T4"	"Q08032"	"A3LSK0"	"O74113"
"OG0002318"	"W0TEE8"	"P05453"	"A3LU23"	"O74718"
"OG0002319"	"W0TII5"	"Q12160"	"A3LUZ8"	"Q09714"
"OG0002321"	"W0T5S7"	"Q3E846"	"A3GI77"	"G2TRP6"
"OG0002322"	"W0TH19"	"Q12001"	"A3LPA6"	"O43053"
"OG0002323"	"W0T8S2"	"P25605"	"A3GGC4"	"O60086"
"OG0002324"	"W0TD33"	"Q05021"	"A3LTI3"	"O13701"
"OG0002325"	"W0TFY1"	"P47133"	"A3LVS1"	"O60110"
"OG0002327"	"W0T376"	"Q05867"	"A3LRS2"	"O42997"
"OG0002328"	"W0TDX3"	"P20457"	"A3GF16"	"O74761"
"OG0002330"	"W0T6Z0"	"P46943"	"A3LW22"	"O13869"
"OG0002331"	"W0TGI7"	"P22543"	"A3LQL4"	"P50520"
"OG0002333"	"W0TBV2"	"P32639"	"A3GEY0"	"Q9UT24"
"OG0002334"	"W0T9X0"	"Q03778"	"A3M0C9"	"O74866"
"OG0002335"	"W0TCF6"	"P40004"	"A3LU25"	"O74750"
"OG0002336"	"W0TE84"	"P42942"	"A3LPS0"	"O94362"
"OG0002337"	"W0TED2"	"P32379"	"A3LP99"	"Q9UT97"
"OG0002338"	"W0T4P7"	"P47818"	"A3LPV1"	"Q9P6J2"
"OG0002340"	"W0T686"	"P32567"	"A3LN62"	"Q9UUJ6"
"OG0002341"	"W0TAI2"	"Q12377"	"A3LTN8"	"Q9P7S2"
"OG0002342"	"W0T2W5"	"P34087"	"A3GFG7"	"O14459"
"OG0002343"	"W0T8R1"	"P32191"	"A3GEZ4"	"O14400"
"OG0002344"	"W0T536"	"Q04174"	"A3LNB4"	"Q09837"
"OG0002345"	"W0T9Y0"	"P53191"	"A3LRN3"	"Q9Y7M3"
"OG0002346"	"W0TD50"	"P19736"	"A3LZB0"	"O59706"
"OG0002347"	"W0TC69"	"Q04080"	"A3LZH3"	"Q10351"
"OG0002348"	"W0T9N6"	"P41800"	"A3LSW7"	"O74368"
"OG0002349"	"W0TEH9"	"P32787"	"A3LRA7"	"O14354"
"OG0002350"	"W0TF43"	"P07263"	"A3LQP9"	"O43011"
"OG0002351"	"W0TC42"	"Q06551"	"A3LXI5"	"O74384"
"OG0002352"	"W0T916"	"Q3E793"	"A3GI44"	"Q12238"
"OG0002353"	"W0TEC9"	"P38061"	"A3LV31"	"P79015"
"OG0002354"	"W0T7R2"	"P50875"	"A3GFX1"	"O14174"
"OG0002355"	"W0TFU5"	"Q03067"	"A3LPV8"	"Q5FC18"
"OG0002356"	"W0TER3"	"Q12389"	"A3LZT3"	"Q09719"
"OG0002357"	"W0T7W9"	"P17555"	"A3M087"	"P36621"
"OG0002358"	"W0T9B2"	"Q99260"	"A3LXT6"	"P17608"
"OG0002359"	"W0TG57"	"P38111"	"A3LVH6"	"Q02099"
"OG0002360"	"W0TGD5"	"P19735"	"A3GI67"	"Q12381"
"OG0002361"	"W0T665"	"Q12368"	"A3LUL7"	"Q09776"
"OG0002362"	"W0TJ17"	"P53267"	"A3LPT1"	"Q9HDZ6"
"OG0002363"	"W0T7C4"	"P08678"	"A3LSN1"	"P14605"
"OG0002364"	"W0TD16"	"Q12109"	"A3GHY8"	"Q09692"
"OG0002365"	"W0T5J9"	"Q01477"	"A3LUR1"	"O94269"
"OG0002366"	"W0T2D8"	"P53843"	"A3LNI8"	"O74490"
"OG0002367"	"W0TDR1"	"P10507"	"A3LXK3"	"Q9P7X1"
"OG0002368"	"W0T4I2"	"P33334"	"A3LYV9"	"O14187"
"OG0002369"	"W0T8L4"	"Q08702"	"A3M0E7"	"O74859"
"OG0002370"	"W0T4F9"	"P54858"	"A3LWP9"	"O13905"
"OG0002371"	"W0T5C9"	"Q06102"	"A3LT53"	"Q9UTD1"
"OG0002372"	"W0T9J7"	"P43570"	"A3LVN5"	"O94661"
"OG0002373"	"W0T9A7"	"P43616"	"A3LVT2"	"Q9P6I2"
"OG0002374"	"W0T681"	"P54790"	"A3LNX6"	"Q10067"
"OG0002375"	"W0TF72"	"P47143"	"A3LRF5"	"P78825"
"OG0002376"	"W0T8P8"	"P43620"	"A3LWB2"	"Q09877"
"OG0002377"	"W0TDE8"	"P06197"	"A3GF63"	"Q10153"
"OG0002378"	"W0TBS2"	"P38804"	"A3LYG7"	"Q9P7K6"
"OG0002379"	"W0T7M5"	"P53323"	"A3LNT2"	"Q9P7N1"
"OG0002380"	"W0TD64"	"Q12523"	"A3LQC7"	"O74763"
"OG0002381"	"W0T5K6"	"Q03532"	"A3LNR6"	"Q09916"
"OG0002382"	"W0TAW1"	"P53227"	"A3LYH5"	"O74939"
"OG0002383"	"W0TBY7"	"P09368"	"A3LVP7"	"O74524"
"OG0002384"	"W0TFK0"	"P38747"	"A3LZC5"	"Q9UUK3"
"OG0002385"	"W0TDV0"	"P53921"	"A3LXA0"	"G2TRP2"
"OG0002386"	"W0T9D0"	"P40454"	"A3LZR1"	"O36016"
"OG0002387"	"W0T758"	"Q12481"	"A3LP95"	"Q9P6P2"
"OG0002388"	"W0TAP0"	"Q07458"	"A3LUK2"	"O94707"
"OG0002391"	"W0T903"	"Q12186"	"A3GHC4"	"O74555"
"OG0002392"	"W0TG63"	"Q12464"	"A3LPC5"	"O94692"
"OG0002393"	"W0TAG4"	"Q12517"	"A3GFW8"	"Q9P805"
"OG0002394"	"W0T778"	"P40360"	"A3GG03"	"O94330"
"OG0002395"	"W0T9H0"	"Q05471"	"A3LYG2"	"O13682"
"OG0002396"	"W0TGR2"	"P40079"	"A3LQ07"	"Q09713"
"OG0002397"	"W0TAV6"	"P06168"	"A3LUW4"	"P78827"
"OG0002398"	"W0T6I5"	"Q03337"	"A3GI95"	"Q9P7N9"
"OG0002399"	"W0TFG6"	"Q12361"	"A3LZ61"	"O94744"
"OG0002400"	"W0T7V0"	"P46957"	"A3LNR7"	"P87324"
"OG0002402"	"W0T805"	"P36150"	"A3LUM7"	"O74468"
"OG0002403"	"W0TDW4"	"P39078"	"A3GGF2"	"P50999"
"OG0002404"	"W0T8U0"	"P32471"	"A3LSA0"	"O74173"
"OG0002405"	"W0THU4"	"P32178"	"A3LWZ3"	"O13739"
"OG0002406"	"W0TFF9"	"Q03262"	"A3LZK5"	"O74478"
"OG0002407"	"W0TAR9"	"P38237"	"A3LTF5"	"Q11119"
"OG0002408"	"W0TGA0"	"Q00402"	"A3GH74"	"Q9Y7J9"
"OG0002409"	"W0T381"	"Q05881"	"A3LS14"	"Q10368"
"OG0002410"	"W0TB17"	"P53064"	"A3LSF5"	"O94667"
"OG0002411"	"W0T8X5"	"P47822"	"A3LS24"	"O94376"
"OG0002412"	"W0TAN1"	"Q04632"	"A3LSV0"	"Q96WW5"
"OG0002413"	"W0T9Q3"	"Q12465"	"A3GHX9"	"O14239"
"OG0002414"	"W0TBF2"	"P28004"	"A3LT86"	"Q09882"
"OG0002415"	"W0TAK1"	"P32495"	"A3M070"	"Q9P7H0"
"OG0002416"	"W0TAK5"	"Q12315"	"A3LYH3"	"O94652"
"OG0002417"	"W0TBY3"	"Q03771"	"A3GHW4"	"Q1MTN8"
"OG0002418"	"W0T503"	"P32378"	"A3GIC9"	"Q10252"
"OG0002419"	"W0TE41"	"P01123"	"A3LRF3"	"P11620"
"OG0002420"	"W0TFI3"	"P04050"	"A3GID7"	"P36594"
"OG0002421"	"W0TKK2"	"P42839"	"A3GIB9"	"Q9P7B3"
"OG0002422"	"W0T5H1"	"P39706"	"A3LP31"	"O42858"
"OG0002424"	"W0TB25"	"Q3E833"	"A3LZP9"	"Q10220"
"OG0002425"	"W0TGP1"	"P23503"	"A3LYR2"	"Q9Y7N7"
"OG0002426"	"W0TCC1"	"P40553"	"A3LNI2"	"O94561"
"OG0002428"	"W0TIT8"	"P20486"	"A3LVH5"	"P08463"
"OG0002429"	"W0T3X8"	"P51601"	"A3LNS0"	"O13774"
"OG0002430"	"W0T3Z2"	"P53331"	"A3LWX8"	"O94443"
"OG0002431"	"W0T718"	"Q01802"	"A3GGR0"	"O94320"
"OG0002432"	"W0T9S3"	"P25635"	"A3GH45"	"Q9C1X1"
"OG0002433"	"W0TE02"	"P32469"	"A3LVJ1"	"O74898"
"OG0002434"	"W0T6Z5"	"Q06554"	"A3LYC9"	"Q9UTL9"
"OG0002435"	"W0TF94"	"P36084"	"A3LNC9"	"P36629"
"OG0002436"	"W0T6Y5"	"Q12446"	"A3LS13"	"O36027"
"OG0002437"	"W0T9E5"	"Q99247"	"A3GI05"	"Q09731"
"OG0002438"	"W0TD89"	"P40565"	"A3LXE9"	"O94290"
"OG0002439"	"W0T4U3"	"P39707"	"A3LT26"	"O60156"
"OG0002440"	"W0T511"	"Q12692"	"A3GHC1"	"P48003"
"OG0002441"	"W0TJ78"	"P35177"	"A3GGX3"	"P87152"
"OG0002442"	"W0T7Q3"	"P33892"	"A3LYJ8"	"Q10105"
"OG0002443"	"W0T9P1"	"Q04659"	"A3LW29"	"O14350"
"OG0002444"	"W0T668"	"P25343"	"A3M0P7"	"Q9UUM7"
"OG0002445"	"W0TDS4"	"P10964"	"A3LYS3"	"P15398"
"OG0002446"	"W0TDF3"	"Q03018"	"A3GFF5"	"P18296"
"OG0002447"	"W0TAZ6"	"P53082"	"A3GH20"	"O14280"
"OG0002448"	"W0TBJ6"	"P32361"	"A3LWV1"	"O94537"
"OG0002449"	"W0TEV4"	"P38255"	"A3GG93"	"O94355"
"OG0002450"	"W0T6C3"	"P41733"	"A3LVF4"	"O13883"
"OG0002451"	"W0T983"	"Q12152"	"A3LUB0"	"Q9URY1"
"OG0002453"	"W0TGM0"	"P53333"	"A3LW59"	"Q9P6R9"
"OG0002455"	"W0T688"	"P23369"	"A3GIB5"	"Q9UUJ5"
"OG0002456"	"W0TDC8"	"P32606"	"A3GFN5"	"O74832"
"OG0002457"	"W0TAQ7"	"Q07648"	"A3LVT7"	"O14274"
"OG0002458"	"W0T5L8"	"P36224"	"A3LNR2"	"Q9USP4"
"OG0002459"	"W0TDT2"	"P00549"	"A3LUJ3"	"Q10208"
"OG0002460"	"W0T4G5"	"P38208"	"A3GHY1"	"Q7Z996"
"OG0002461"	"W0TI75"	"P53622"	"A3LNZ5"	"Q96WV5"
"OG0002462"	"W0T3T0"	"P09959"	"A3GHS0"	"P01129"
"OG0002463"	"W0TCE0"	"P40055"	"A3LPS9"	"Q9P4X3"
"OG0002464"	"W0TCU4"	"P40160"	"A3LZ16"	"Q9P7W5"
"OG0002465"	"W0TF52"	"Q12028"	"A3LQX8"	"Q9UU81"
"OG0002466"	"W0TCX1"	"P25043"	"A3GI79"	"Q09841"
"OG0002467"	"W0TDI9"	"P28737"	"A3M0D7"	"Q9P7J5"
"OG0002468"	"W0T753"	"P12687"	"A3LYU4"	"Q9HDV5"
"OG0002469"	"W0TGE9"	"P38358"	"A3LZP4"	"B5BP47"
"OG0002470"	"W0TDY9"	"P46947"	"A3GI23"	"O94417"
"OG0002471"	"W0TH33"	"P20081"	"A3LPE9"	"O42993"
"OG0002472"	"W0T4W3"	"Q08647"	"A3LW69"	"O74343"
"OG0002473"	"W0TC43"	"Q02608"	"A3LWG1"	"O43020"
"OG0002474"	"W0TB66"	"P37370"	"A3LVW7"	"Q9P6R1"
"OG0002475"	"W0TAY6"	"P20606"	"A3LTA2"	"Q01475"
"OG0002476"	"W0T6R3"	"P05373"	"A3LN97"	"P78974"
"OG0002477"	"W0TE68"	"P47142"	"A3LVS3"	"O74967"
"OG0002478"	"W0T8R7"	"Q12447"	"A3LWP6"	"Q9UT25"
"OG0002479"	"W0T6F0"	"Q02774"	"A3LTL0"	"Q9Y876"
"OG0002480"	"W0TFP5"	"P40486"	"A3LT39"	"O43076"
"OG0002481"	"W0T6B3"	"P25586"	"A3LNJ9"	"O74777"
"OG0002482"	"W0T9L4"	"Q08685"	"A3LNJ3"	"Q10299"
"OG0002483"	"W0TH22"	"Q06214"	"A3LPR4"	"O13856"
"OG0002484"	"W0TGN2"	"P53063"	"A3LNL5"	"O13836"
