Accession	Description	PrimaryGeneName	GeneName	repl1_g_per_gDW	repl2_g_per_gDW	repl3_g_per_gDW
Q02772	Mitochondrial protein PET191 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PET191 PE=1 SV=1	PET191	YJR034W	2.37594445437478e-06	1.98564628744248e-06	2.04232478143131e-06
Q02773	Ribonuclease P protein component, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPM2 PE=1 SV=1	RPM2	YML091C	1.61817522309936e-05	1.43012362058402e-05	1.50743878037038e-05
Q02774	Secretory component protein SHR3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SHR3 PE=1 SV=2	SHR3	YDL212W	5.12148659757111e-05	4.43698293754708e-05	4.63333746778331e-05
Q02775	Pre-mRNA-splicing factor SLU7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SLU7 PE=1 SV=1	SLU7	YDR088C	3.91531468640307e-06	3.41433393872972e-06	3.58132919676917e-06
Q02776	Mitochondrial import inner membrane translocase subunit TIM50 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIM50 PE=1 SV=1	TIM50	YPL063W	4.82904562650128e-05	4.21897690897515e-05	4.50911411471954e-05
Q02784	Monothiol glutaredoxin-5, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GRX5 PE=1 SV=1	GRX5	YPL059W	1.38730729056168e-05	1.14201706769113e-05	1.25890789807656e-05
Q02785	ATP-dependent permease PDR12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDR12 PE=1 SV=1	PDR12	YPL058C	3.53387927887181e-05	5.06096165531909e-05	2.89028219537373e-05
Q02792	5'-3' exoribonuclease 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAT1 PE=1 SV=3	RAT1	YOR048C	1.74780611785598e-05	1.46201070471471e-05	1.58588475304805e-05
Q02793	Antiviral protein SKI8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SKI8 PE=1 SV=1	SKI8	YGL213C	2.82924214870354e-05	2.43828778397338e-05	2.57502605352977e-05
Q02795	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit SWP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SWP1 PE=1 SV=1	SWP1	YMR149W	2.77354973019099e-05	2.44057828163118e-05	2.49139605710115e-05
Q02796	Transcriptional regulatory protein LGE1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LGE1 PE=1 SV=1	LGE1	YPL055C	8.28194080628284e-07	7.11020715883515e-07	7.29458224604623e-07
Q02804	ADP-ribosylation factor-like protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARL3 PE=1 SV=1	ARL3	YPL051W	2.95946275118847e-06	2.58638739922857e-06	2.60685578284747e-06
Q02805	Protein ROD1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ROD1 PE=1 SV=1	ROD1	YOR018W	5.58534911646312e-06	4.29722412305294e-06	6.05707691248124e-06
Q02821	Importin subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SRP1 PE=1 SV=1	SRP1	YNL189W	0.000117187231303749	9.93977337060048e-05	0.000105254936188254
Q02825	tRNA-splicing endonuclease subunit SEN54 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEN54 PE=1 SV=1	SEN54	YPL083C	2.59556466143643e-06	2.24973997411682e-06	2.27226570712383e-06
Q02831	Uncharacterized protein YPL077C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPL077C PE=1 SV=1		YPL077C	3.30119889975776e-06	2.08071184650695e-06	2.4248417024863e-06
Q02863	Ubiquitin carboxyl-terminal hydrolase 16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBP16 PE=1 SV=1	UBP16	YPL072W	2.99548731518465e-06	3.22177981577752e-06	5.54936737640997e-06
Q02866	Protein MUK1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MUK1 PE=1 SV=1	MUK1	YPL070W	4.02248734636578e-06	3.56232533832314e-06	3.79227361558576e-06
Q02872	Uncharacterized protein YPL108W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPL108W PE=1 SV=1		YPL108W	9.09241942266004e-07	8.27894630330628e-07	8.71502018660357e-07
Q02873	UPF0651 protein YPL107W, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPL107W PE=1 SV=1		YPL107W	2.53725582512056e-07	2.25162386741732e-07	2.33556617776512e-07
Q02875	SMY2 homolog 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SYH1 PE=1 SV=1	SYH1	YPL105C	2.00804910938967e-05	1.73200527807115e-05	1.83295499531658e-05
Q02883	N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FMP30 PE=1 SV=1	FMP30	YPL103C	5.83009402409586e-06	4.91988334160984e-06	5.16172669423483e-06
Q02884	Elongator complex protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ELP4 PE=1 SV=1	ELP4	YPL101W	8.28416647567593e-06	7.41683282238044e-06	8.00523629263076e-06
Q02887	Autophagy-related protein 21 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATG21 PE=1 SV=1	ATG21	YPL100W	7.24366513152919e-06	6.32123871405398e-06	6.68836118576055e-06
Q02888	Inner membrane assembly complex subunit 17 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=INA17 PE=1 SV=1	INA17	YPL099C	2.3999325864342e-06	1.45353522988335e-06	2.7675953433515e-06
Q02889	Protein MGR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MGR2 PE=1 SV=1	MGR2	YPL098C	2.48468550149058e-06	2.29657943185399e-06	2.34374060327453e-06
Q02890	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PNG1 PE=1 SV=1	PNG1	YPL096W	9.49967014747218e-06	8.81001289547838e-06	8.60366323594876e-06
Q02892	Nucleolar GTP-binding protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOG1 PE=1 SV=1	NOG1	YPL093W	0.000109185508267858	9.03499940095391e-05	9.85011379356544e-05
Q02908	Elongator complex protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ELP3 PE=1 SV=1	ELP3	YPL086C	2.17159644727987e-05	1.78460416689243e-05	1.92761464515647e-05
Q02931	NET1-associated nuclear protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NAN1 PE=1 SV=1	NAN1	YPL126W	4.72594949534423e-05	4.10208430928237e-05	4.29722567461409e-05
Q02932	Importin beta-like protein KAP120 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KAP120 PE=1 SV=1	KAP120	YPL125W	1.5866595144954e-05	1.36155115322936e-05	1.47201808471099e-05
Q02933	Ribonuclease T2-like OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RNY1 PE=1 SV=1	RNY1	YPL123C	3.50997002025439e-07	2.95482705392004e-07	3.16954593551521e-07
Q02939	General transcription and DNA repair factor IIH subunit TFB2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFB2 PE=1 SV=1	TFB2	YPL122C	5.41529122786536e-06	4.49581497271246e-06	4.85954942021686e-06
Q02948	Vacuolar protein sorting-associated protein 30 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS30 PE=1 SV=1	VPS30	YPL120W	0.00344248636901096	0.00312548468505393	0.00327197223836283
Q02950	37S ribosomal protein MRP51, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRP51 PE=1 SV=1	MRP51	YPL118W	2.04052822094512e-05	1.69574095895327e-05	1.76616079246456e-05
Q02959	Histone deacetylase HOS3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HOS3 PE=1 SV=1	HOS3	YPL116W	1.27683178743838e-05	1.06778471189033e-05	1.12964253324436e-05
Q02969	Peroxisomal membrane protein PEX25 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEX25 PE=1 SV=1	PEX25	YPL112C	5.01211696229019e-06	4.19663343019666e-06	4.54333585923983e-06
Q02979	Glycerophosphocholine phosphodiesterase GDE1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GDE1 PE=1 SV=1	GDE1	YPL110C	0.000410691867993115	0.00035273152435643	0.000359084403578845
Q02981	ABC1 family protein YPL109C, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPL109C PE=1 SV=2		YPL109C	1.05858611306867e-06	8.89812315698729e-07	9.36681967126149e-07
Q03010	Transcriptional regulatory protein UME1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UME1 PE=1 SV=1	UME1	YPL139C	1.15664285772157e-05	9.4708439886883e-06	1.02186535362534e-05
Q03012	COMPASS component SPP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPP1 PE=1 SV=1	SPP1	YPL138C	4.5967004321493e-06	4.01540054735177e-06	4.2083739884202e-06
Q03016	GLC7-interacting protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GIP3 PE=1 SV=1	GIP3	YPL137C	0.00046487763359393	0.000383671254558639	0.000411985282239532
Q03020	Iron sulfur cluster assembly protein 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ISU1 PE=1 SV=1	ISU1	YPL135W	8.976158403398e-06	7.51880176538626e-06	7.81124887740054e-06
Q03028	Mitochondrial 2-oxodicarboxylate carrier 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ODC1 PE=1 SV=1	ODC1	YPL134C	5.43023233625282e-06	4.92735622806586e-06	4.93376243489309e-06
Q03048	Cofilin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COF1 PE=1 SV=1	COF1	YLL050C	0.000121188681881011	9.16276970049719e-05	9.667094204396e-05
Q03063	Down-regulator of invasive growth 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIG1 PE=1 SV=1	DIG1	YPL049C	7.37530534144065e-06	6.40008446741998e-06	6.63369296752172e-06
Q03081	Transcriptional regulator MET31 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET31 PE=1 SV=1	MET31	YPL038W	1.57594383039524e-07	1.37588078127411e-07	1.30564315325338e-07
Q03088	Styryl dye vacuolar localization protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SVL3 PE=1 SV=1	SVL3	YPL032C	2.60897376622482e-05	2.20629728977709e-05	2.31151639176066e-05
Q03102	Uncharacterized membrane protein YML131W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YML131W PE=1 SV=1		YML131W	2.01719310649413e-05	1.72270331088373e-05	2.20646926867382e-05
Q03103	Endoplasmic oxidoreductin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERO1 PE=1 SV=1	ERO1	YML130C	1.92443725290333e-05	1.6069000720265e-05	1.76971880283638e-05
Q03104	Meiotic sister chromatid recombination protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSC1 PE=1 SV=1	MSC1	YML128C	1.66317877726933e-06	1.34061157220635e-06	1.49119350949651e-06
Q03124	Chromatin structure-remodeling complex subunit RSC9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RSC9 PE=1 SV=1	RSC9	YML127W	9.13089994872885e-06	7.92670184681221e-06	8.50554393673693e-06
Q03148	Pyridoxal 5'-phosphate synthase subunit SNZ1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNZ1 PE=1 SV=1	SNZ1	YMR096W	3.33956474719587e-05	2.45609989923263e-05	2.86170228841955e-05
Q03153	ATPase synthesis protein 25, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP25 PE=1 SV=1	ATP25	YMR098C	9.09563228821091e-06	6.95757452392296e-06	9.41785134269993e-06
Q03161	Glucose-6-phosphate 1-epimerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR099C PE=1 SV=1		YMR099C	4.94163364884746e-05	4.13591485299099e-05	4.27277440646935e-05
Q03162	MYND-type zinc finger protein MUB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MUB1 PE=1 SV=1	MUB1	YMR100W	4.39381963778263e-06	3.70792082115616e-06	3.9710040149585e-06
Q03177	WD repeat-containing protein YMR102C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR102C PE=1 SV=1		YMR102C	3.35740659819059e-06	2.84767975514937e-06	3.03128128433776e-06
Q03178	Cell wall mannoprotein PIR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PIR1 PE=1 SV=1	PIR1	YKL164C	0.000167771597300508	0.000176961061843025	0.000157014437856227
Q03195	Translation initiation factor RLI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RLI1 PE=1 SV=1	RLI1	YDR091C	0.000226426435928949	0.000203743582950382	0.000209743300895147
Q03201	37S ribosomal protein S10, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RSM10 PE=1 SV=1	RSM10	YDR041W	5.27021249541722e-06	4.31301954798302e-06	4.52134873565852e-06
Q03212	Protein EAR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EAR1 PE=1 SV=1	EAR1	YMR171C	2.86996275205149e-06	2.59280050475485e-06	3.04693480154871e-06
Q03213	High-osmolarity-induced transcription protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HOT1 PE=1 SV=1	HOT1	YMR172W	4.6102833659096e-07	4.1751636907985e-07	4.32039564935883e-07
Q03218	Mitochondrial metal transporter 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MMT1 PE=1 SV=1	MMT1	YMR177W	1.09098528444903e-05	8.93290814551516e-06	9.8498488096574e-06
Q03219	Uncharacterized protein YMR178W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR178W PE=1 SV=1		YMR178W	2.14808858960854e-05	1.73050179875731e-05	1.94702635514481e-05
Q03246	37S ribosomal protein S17, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRPS17 PE=1 SV=1	MRPS17	YMR188C	1.36285217783054e-05	1.17929893664459e-05	1.21051334991461e-05
Q03254	RNA polymerase II subunit A C-terminal domain phosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FCP1 PE=1 SV=1	FCP1	YMR277W	6.68197831530984e-06	5.85168565918352e-06	6.30311479529625e-06
Q03262	Phosphoribomutase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRM15 PE=1 SV=1	PRM15	YMR278W	4.06930764366166e-06	3.43064734581998e-06	4.02287026198375e-06
Q03264	RNA exonuclease NGL2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NGL2 PE=1 SV=1	NGL2	YMR285C	9.00050556243798e-06	7.23448628124881e-06	7.90929551680287e-06
Q03266	Aminodeoxychorismate lyase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ABZ2 PE=1 SV=1	ABZ2	YMR289W	5.64641532752142e-06	4.32370187697452e-06	5.46371555002344e-06
Q03280	E3 ubiquitin-protein ligase TOM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOM1 PE=1 SV=1	TOM1	YDR457W	4.07354862282688e-05	3.44815799378884e-05	3.72963906390525e-05
Q03281	Inner nuclear membrane protein HEH2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HEH2 PE=1 SV=1	HEH2	YDR458C	1.09662656093348e-05	9.62082904957777e-06	1.00313725895048e-05
Q03290	RNA polymerase II transcription factor B subunit 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFB3 PE=1 SV=1	TFB3	YDR460W	3.70642086108954e-06	3.18716867900658e-06	3.35670306907661e-06
Q03305	Protein arginine N-methyltransferase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RMT2 PE=1 SV=1	RMT2	YDR465C	1.82436894141232e-05	1.5665296196314e-05	1.64538180319683e-05
Q03306	Serine/threonine-protein kinase PKH3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PKH3 PE=1 SV=1	PKH3	YDR466W	4.2464091902507e-06	3.44920265220453e-06	3.65999224725853e-06
Q03308	Vacuolar protein sorting-associated protein 16 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS16 PE=1 SV=2	VPS16	YPL045W	3.38552720894577e-06	2.7889576803855e-06	3.25646699709166e-06
Q03322	t-SNARE affecting a late Golgi compartment protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TLG1 PE=1 SV=1	TLG1	YDR468C	4.67645509838263e-06	4.08528185407854e-06	4.29191183211855e-06
Q03323	COMPASS component SDC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SDC1 PE=1 SV=1	SDC1	YDR469W	3.22469029022218e-06	2.58855255196722e-06	2.80928296844877e-06
Q03327	Mitochondrial fusion and transport protein UGO1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UGO1 PE=1 SV=3	UGO1	YDR470C	8.14657184268861e-06	7.10298327644253e-06	7.98756250351509e-06
Q03330	Histone acetyltransferase GCN5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCN5 PE=1 SV=1	GCN5	YGR252W	7.70264380814324e-06	6.61544131562521e-06	6.90752562731009e-06
Q03337	Trafficking protein particle complex subunit 31 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRS31 PE=1 SV=1	TRS31	YDR472W	8.01248923319016e-06	6.85053129323832e-06	7.32156620390765e-06
Q03338	U4/U6 small nuclear ribonucleoprotein PRP3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRP3 PE=1 SV=1	PRP3	YDR473C	2.14174540801879e-06	1.89724349247521e-06	1.96696487281074e-06
Q03361	Uncharacterized protein JIP4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=JIP4 PE=1 SV=2	JIP4	YDR475C	3.52853577542762e-06	3.09148977303245e-06	3.18882471775914e-06
Q03362	Uncharacterized protein YDR476C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDR476C PE=1 SV=1		YDR476C	1.56278517001753e-05	1.20839771876098e-05	1.36911345692571e-05
Q03373	Down-regulator of invasive growth 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DIG2 PE=1 SV=1	DIG2	YDR480W	7.85971467124601e-07	6.8761594113726e-07	7.12377861009429e-07
Q03375	Pre-mRNA-splicing factor CWC21 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CWC21 PE=1 SV=1	CWC21	YDR482C	1.47279918000088e-07	1.07428119020614e-07	1.27719098847791e-07
Q03388	Vacuolar protein sorting-associated protein 72 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS72 PE=1 SV=2	VPS72	YDR485C	3.14835046666603e-06	2.56610152626141e-06	2.81687499651295e-06
Q03390	Vacuolar protein-sorting-associated protein 60 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS60 PE=1 SV=2	VPS60	YDR486C	3.94718437495405e-06	3.36196792358739e-06	3.52260584568577e-06
Q03407	Serine/threonine-protein kinase PKH1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PKH1 PE=1 SV=1	PKH1	YDR490C	6.12539952040014e-06	5.12890313846928e-06	5.27430303854514e-06
Q03429	Mitochondrial zinc maintenance protein 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MZM1 PE=1 SV=1	MZM1	YDR493W	4.28925207397306e-06	3.6574420537979e-06	3.8763245751873e-06
Q03430	37S ribosomal protein RSM28, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RSM28 PE=1 SV=2	RSM28	YDR494W	8.04510317419482e-06	6.97486908328082e-06	7.08753089215037e-06
Q03433	Vacuolar protein sorting-associated protein 71 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VPS71 PE=1 SV=1	VPS71	YML041C	3.99227646424846e-07	3.06202963552558e-07	3.2983932991793e-07
Q03435	Non-histone protein 10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NHP10 PE=1 SV=1	NHP10	YDL002C	2.54746549181268e-06	2.28359658339344e-06	2.35905824975353e-06
Q03441	Sporulation protein RMD1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RMD1 PE=1 SV=1	RMD1	YDL001W	5.15284577988013e-06	4.38483422624109e-06	4.59682310017801e-06
Q03455	Probable zinc transporter MSC2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSC2 PE=1 SV=2	MSC2	YDR205W	4.71431465195534e-06	3.74755070852781e-06	4.00536753459153e-06
Q03466	Protein EBS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EBS1 PE=3 SV=1	EBS1	YDR206W	3.22793342407474e-06	2.85377512124419e-06	3.02533411468567e-06
Q03494	Transposon Ty2-DR2 Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY2B-DR2 PE=3 SV=2	TY2B-DR2	YDR210W-B	4.07038447616494e-05	2.93037507008574e-05	3.48132334651101e-05
Q03496	tRNA (cytidine(32)-2'-O)-methyltransferase non-catalytic subunit TRM732 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRM732 PE=1 SV=1	TRM732	YMR259C	1.64380323442216e-05	1.40455255186179e-05	1.50119959740404e-05
Q03497	Serine/threonine-protein kinase STE20 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STE20 PE=1 SV=1	STE20	YHL007C	1.71588331280457e-05	1.49197916516939e-05	1.57422159340134e-05
Q03503	N-alpha-acetyltransferase 30 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAK3 PE=1 SV=1	MAK3	YPR051W	3.21329793027424e-06	2.6222691153686e-06	3.08092565300656e-06
Q03508	Uncharacterized protein YMR265C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR265C PE=4 SV=1		YMR265C	1.08266323830233e-06	8.72921626808574e-07	9.88961317469927e-07
Q03516	Uncharacterized protein RSN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RSN1 PE=1 SV=1	RSN1	YMR266W	6.39308133016681e-05	5.64645811030982e-05	5.83153091428554e-05
Q03525	Protein TMA23 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TMA23 PE=1 SV=2	TMA23	YMR269W	5.74942232064444e-06	5.68536448284989e-06	5.46609629145396e-06
Q03529	Ceramide very long chain fatty acid hydroxylase SCS7 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCS7 PE=1 SV=1	SCS7	YMR272C	1.79359939251035e-05	1.47787858823426e-05	1.6130618000378e-05
Q03532	ATP-dependent RNA helicase HAS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HAS1 PE=1 SV=1	HAS1	YMR290C	7.2163885920392e-05	6.2991476830201e-05	6.60329471718278e-05
Q03554	Protein transport protein GOT1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GOT1 PE=1 SV=1	GOT1	YMR292W	1.53275674838483e-06	1.32944326222485e-06	1.36813679223081e-06
Q03557	Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HER2 PE=1 SV=1	HER2	YMR293C	1.68326582870346e-06	1.46161217460594e-06	1.51829937788351e-06
Q03558	NADPH dehydrogenase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OYE2 PE=1 SV=3	OYE2	YHR179W	0.000326936859700144	0.000280115452343764	0.00029637577422929
Q03559	Uncharacterized protein YMR295C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR295C PE=1 SV=1		YMR295C	8.52872763092959e-06	5.27207838407046e-06	6.48019121133841e-06
Q03629	Uncharacterized protein YML079W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YML079W PE=1 SV=1		YML079W	3.24154763970261e-06	2.77197234856299e-06	2.98967213898794e-06
Q03631	Weak acid resistance protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=WAR1 PE=1 SV=1	WAR1	YML076C	4.44799942153877e-06	3.82658882957404e-06	4.15544033937478e-06
Q03640	Tricalbin-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TCB3 PE=1 SV=1	TCB3	YML072C	6.14155945768583e-05	5.13802536997732e-05	5.49126182973762e-05
Q03648	Uncharacterized protein YMR209C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR209C PE=1 SV=1		YMR209C	4.08318427229151e-06	3.58231856281392e-06	3.85176441745322e-06
Q03652	Protein DML1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DML1 PE=3 SV=1	DML1	YMR211W	1.84068948581035e-06	1.54723481628463e-06	1.60221885310446e-06
Q03653	Protein EFR3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EFR3 PE=1 SV=1	EFR3	YMR212C	1.08329759030352e-05	9.05736042262364e-06	1.00231794751116e-05
Q03654	Pre-mRNA-splicing factor CEF1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CEF1 PE=1 SV=1	CEF1	YMR213W	1.78577812320191e-06	1.4246744509542e-06	1.52111992911696e-06
